Customer_ID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,rfm_segment,segment
15281.0,60,16,8543.57,4,5,5,455,45,loyal_customers
15282.0,571,1,348.59,1,1,2,112,11,hibernating
15283.0,391,3,148.33,2,3,1,231,23,at_risk
15284.0,501,1,24.75,1,1,1,111,11,hibernating
15285.0,409,1,94.92,2,1,1,211,21,hibernating
15286.0,51,1,240.55,4,1,1,411,41,promising
15287.0,23,5,856.03,4,4,3,443,44,loyal_customers
15288.0,44,10,3881.03,4,5,5,455,45,loyal_customers
15289.0,30,5,1593.09,4,4,4,444,44,loyal_customers
15290.0,6,26,10496.28,5,5,5,555,55,champions
15291.0,27,40,13846.56,4,5,5,455,45,loyal_customers
15292.0,202,1,178.39,2,1,1,211,21,hibernating
15293.0,667,1,247.5,1,1,1,111,11,hibernating
15294.0,412,1,233.35,1,1,1,111,11,hibernating
15295.0,655,1,207.04,1,1,1,111,11,hibernating
15296.0,52,12,10323.03,4,5,5,455,45,loyal_customers
15297.0,11,3,641.94,5,3,3,533,53,potential_loyalists
15298.0,3,23,9459.37,5,5,5,555,55,champions
15299.0,68,10,7991.54,3,5,5,355,35,loyal_customers
15300.0,65,1,496.44,3,1,2,312,31,about_to_sleep
15301.0,52,17,7583.04,4,5,5,455,45,loyal_customers
15302.0,731,1,308.0,1,1,2,112,11,hibernating
15303.0,291,3,1224.18,2,3,3,233,23,at_risk
15304.0,62,9,919.5500000000001,3,5,3,353,35,loyal_customers
15305.0,556,1,93.6,1,1,1,111,11,hibernating
15306.0,65,9,3484.73,3,5,5,355,35,loyal_customers
15307.0,97,1,205.3,3,1,1,311,31,about_to_sleep
15308.0,275,1,310.47,2,1,2,212,21,hibernating
15309.0,612,4,797.96,1,3,3,133,13,at_risk
15310.0,480,1,1634.64,1,1,4,114,11,hibernating
15311.0,2,208,116575.49,5,5,5,555,55,champions
15312.0,76,12,2930.19,3,5,4,354,35,loyal_customers
15313.0,111,1,52.0,3,1,1,311,31,about_to_sleep
15314.0,200,3,820.4499999999999,2,3,3,233,23,at_risk
15315.0,65,2,570.5,3,2,2,322,32,about_to_sleep
15316.0,328,1,165.0,2,1,1,211,21,hibernating
15317.0,678,1,129.75,1,1,1,111,11,hibernating
15318.0,5,1,312.62,5,1,2,512,51,new_customers
15319.0,285,1,204.5,2,1,1,211,21,hibernating
15320.0,45,1,267.13,4,1,1,411,41,promising
15321.0,72,12,6709.7300000000005,3,5,5,355,35,loyal_customers
15322.0,87,2,1390.86,3,2,4,324,32,about_to_sleep
15323.0,564,3,434.6,1,3,2,132,13,at_risk
15324.0,702,1,140.22000000000003,1,1,1,111,11,hibernating
15325.0,105,8,1601.46,3,4,4,344,34,loyal_customers
15326.0,335,5,1700.52,2,4,4,244,24,at_risk
15327.0,54,1,208.75,4,1,1,411,41,promising
15328.0,409,1,107.24,2,1,1,211,21,hibernating
15329.0,40,11,2958.83,4,5,5,455,45,loyal_customers
15330.0,33,2,714.96,4,2,3,423,42,potential_loyalists
15331.0,501,3,767.91,1,3,3,133,13,at_risk
15332.0,367,6,6553.74,2,4,5,245,24,at_risk
15333.0,209,1,1028.56,2,1,3,213,21,hibernating
15334.0,158,3,350.82,3,3,2,332,33,need_attention
15335.0,55,1,170.22,4,1,1,411,41,promising
15336.0,403,1,240.5,2,1,1,211,21,hibernating
15337.0,412,1,373.02,1,1,2,112,11,hibernating
15338.0,678,1,277.93,1,1,1,111,11,hibernating
15339.0,67,7,1821.02,3,4,4,344,34,loyal_customers
15340.0,563,1,105.5,1,1,1,111,11,hibernating
15341.0,82,2,2402.7200000000003,3,2,4,324,32,about_to_sleep
15342.0,131,1,406.09,3,1,2,312,31,about_to_sleep
15343.0,88,1,364.5,3,1,2,312,31,about_to_sleep
15344.0,2,3,563.94,5,3,2,532,53,potential_loyalists
15345.0,47,1,393.54,4,1,2,412,41,promising
15346.0,334,3,596.12,2,3,2,232,23,at_risk
15347.0,367,4,1363.6,2,3,4,234,23,at_risk
15348.0,73,1,158.04,3,1,1,311,31,about_to_sleep
15349.0,159,2,463.90999999999997,3,2,2,322,32,about_to_sleep
15350.0,374,2,663.25,2,2,3,223,22,hibernating
15351.0,13,10,3704.89,5,5,5,555,55,champions
15352.0,550,1,111.15,1,1,1,111,11,hibernating
15353.0,256,7,3106.12,2,4,5,245,24,at_risk
15354.0,604,3,284.4,1,3,1,131,13,at_risk
15355.0,30,2,277.05,4,2,1,421,42,potential_loyalists
15356.0,32,13,3382.69,4,5,5,455,45,loyal_customers
15358.0,6,42,17050.41,5,5,5,555,55,champions
15359.0,664,8,181.35,1,4,1,141,14,at_risk
15360.0,41,1,427.93,4,1,2,412,41,promising
15361.0,363,4,689.07,2,3,3,233,23,at_risk
15362.0,450,2,613.08,1,2,2,122,12,hibernating
15363.0,374,2,1004.11,2,2,3,223,22,hibernating
15364.0,97,2,913.19,3,2,3,323,32,about_to_sleep
15365.0,27,13,4557.13,4,5,5,455,45,loyal_customers
15366.0,76,7,2389.08,3,4,4,344,34,loyal_customers
15367.0,58,11,5081.33,4,5,5,455,45,loyal_customers
15368.0,22,2,722.74,4,2,3,423,42,potential_loyalists
15369.0,493,11,6251.26,1,5,5,155,15,cant_loose
15370.0,42,8,3739.01,4,4,5,445,44,loyal_customers
15371.0,663,1,59.400000000000006,1,1,1,111,11,hibernating
15372.0,138,8,6017.06,3,4,5,345,34,loyal_customers
15373.0,9,17,3418.84,5,5,5,555,55,champions
15374.0,130,2,307.32,3,2,2,322,32,about_to_sleep
15375.0,691,1,60.959999999999994,1,1,1,111,11,hibernating
15376.0,41,3,1221.56,4,3,3,433,43,potential_loyalists
15377.0,384,4,1211.75,2,3,3,233,23,at_risk
15378.0,464,2,246.5,1,2,1,121,12,hibernating
15379.0,170,8,4877.84,3,4,5,345,34,loyal_customers
15380.0,10,11,3479.0600000000004,5,5,5,555,55,champions
15381.0,215,5,1890.5700000000002,2,4,4,244,24,at_risk
15382.0,16,12,13733.550000000001,5,5,5,555,55,champions
15384.0,171,4,2027.79,3,3,4,334,33,need_attention
15385.0,41,3,942.08,4,3,3,433,43,potential_loyalists
15386.0,187,1,394.14,3,1,2,312,31,about_to_sleep
15387.0,493,1,468.65,1,1,2,112,11,hibernating
15388.0,271,1,140.54,2,1,1,211,21,hibernating
15389.0,173,5,2733.8,3,4,4,344,34,loyal_customers
15390.0,397,2,1216.66,2,2,3,223,22,hibernating
15391.0,585,1,289.87,1,1,2,112,11,hibernating
15392.0,6,7,2911.62,5,4,4,544,54,champions
15393.0,17,5,891.34,5,4,3,543,54,champions
15394.0,11,11,5286.8,5,5,5,555,55,champions
15395.0,327,1,107.45,2,1,1,211,21,hibernating
15396.0,114,2,796.38,3,2,3,323,32,about_to_sleep
15397.0,291,1,94.0,2,1,1,211,21,hibernating
15398.0,17,2,1345.53,5,2,4,524,52,potential_loyalists
15399.0,2,3,815.77,5,3,3,533,53,potential_loyalists
15400.0,93,8,1302.3,3,4,4,344,34,loyal_customers
15401.0,453,2,216.95000000000002,1,2,1,121,12,hibernating
15402.0,150,6,1830.54,3,4,4,344,34,loyal_customers
15403.0,493,2,170.88,1,2,1,121,12,hibernating
15404.0,377,1,257.06,2,1,1,211,21,hibernating
15405.0,190,2,659.84,3,2,3,323,32,about_to_sleep
15406.0,32,4,975.87,4,3,3,433,43,potential_loyalists
15407.0,35,4,1046.74,4,3,3,433,43,potential_loyalists
15408.0,265,1,267.18,2,1,1,211,21,hibernating
15409.0,722,1,131.25,1,1,1,111,11,hibernating
15410.0,85,10,4685.72,3,5,5,355,35,loyal_customers
15411.0,27,4,1348.93,4,3,4,434,43,potential_loyalists
15412.0,172,1,190.53,3,1,1,311,31,about_to_sleep
15413.0,693,5,6798.72,1,4,5,145,14,at_risk
15414.0,11,3,774.9000000000001,5,3,3,533,53,potential_loyalists
15415.0,314,1,559.61,2,1,2,212,21,hibernating
15416.0,66,7,4572.82,3,4,5,345,34,loyal_customers
15417.0,86,1,508.8,3,1,2,312,31,about_to_sleep
15418.0,426,2,449.42,1,2,2,122,12,hibernating
15419.0,26,1,135.86,4,1,1,411,41,promising
15420.0,435,6,743.0,1,4,3,143,14,at_risk
15421.0,60,10,3805.34,4,5,5,455,45,loyal_customers
15422.0,324,7,1619.97,2,4,4,244,24,at_risk
15423.0,39,3,266.89,4,3,1,431,43,potential_loyalists
15424.0,255,3,597.78,2,3,2,232,23,at_risk
15425.0,401,4,1941.1200000000001,2,3,4,234,23,at_risk
15426.0,20,9,2538.92,5,5,4,554,55,champions
15427.0,34,3,1430.54,4,3,4,434,43,potential_loyalists
15428.0,16,4,762.75,5,3,3,533,53,potential_loyalists
15429.0,28,2,397.35,4,2,2,422,42,potential_loyalists
15430.0,469,2,954.75,1,2,3,123,12,hibernating
15431.0,504,1,153.24,1,1,1,111,11,hibernating
15432.0,24,2,320.76,4,2,2,422,42,potential_loyalists
15433.0,215,2,533.3,2,2,2,222,22,hibernating
15434.0,9,11,2567.06,5,5,4,554,55,champions
15435.0,23,1,149.29,4,1,1,411,41,promising
15436.0,13,3,1067.75,5,3,3,533,53,potential_loyalists
15437.0,263,2,393.45,2,2,2,222,22,hibernating
15438.0,132,1,156.57999999999998,3,1,1,311,31,about_to_sleep
15439.0,406,4,1269.05,2,3,4,234,23,at_risk
15440.0,56,3,383.68,4,3,2,432,43,potential_loyalists
15441.0,397,3,1254.21,2,3,4,234,23,at_risk
15442.0,250,1,594.0,2,1,2,212,21,hibernating
15443.0,3,14,5114.23,5,5,5,555,55,champions
15444.0,10,2,1411.21,5,2,4,524,52,potential_loyalists
15445.0,265,2,284.5,2,2,1,221,22,hibernating
15446.0,378,3,399.75,2,3,2,232,23,at_risk
15447.0,332,5,492.88,2,4,2,242,24,at_risk
15448.0,314,2,788.81,2,2,3,223,22,hibernating
15449.0,27,3,974.52,4,3,3,433,43,potential_loyalists
15450.0,31,1,429.84,4,1,2,412,41,promising
15451.0,435,2,226.86,1,2,1,121,12,hibernating
15452.0,31,6,1785.1100000000001,4,4,4,444,44,loyal_customers
15453.0,3,7,1371.77,5,4,4,544,54,champions
15454.0,363,2,305.99,2,2,2,222,22,hibernating
15455.0,599,1,38.25,1,1,1,111,11,hibernating
15456.0,284,10,2091.52,2,5,4,254,25,cant_loose
15457.0,263,1,237.07,2,1,1,211,21,hibernating
15458.0,26,2,370.43999999999994,4,2,2,422,42,potential_loyalists
15459.0,418,2,202.82999999999998,1,2,1,121,12,hibernating
15460.0,355,1,214.26,2,1,1,211,21,hibernating
15461.0,462,2,429.7,1,2,2,122,12,hibernating
15462.0,95,4,737.05,3,3,3,333,33,need_attention
15463.0,30,1,126.14,4,1,1,411,41,promising
15464.0,339,1,1044.65,2,1,3,213,21,hibernating
15465.0,21,32,12636.15,4,5,5,455,45,loyal_customers
15466.0,86,4,1560.46,3,3,4,334,33,need_attention
15467.0,10,3,524.88,5,3,2,532,53,potential_loyalists
15468.0,52,3,1430.48,4,3,4,434,43,potential_loyalists
15469.0,51,3,874.25,4,3,3,433,43,potential_loyalists
15470.0,577,1,63.419999999999995,1,1,1,111,11,hibernating
15471.0,3,3,1292.01,5,3,4,534,53,potential_loyalists
15472.0,114,1,371.56,3,1,2,312,31,about_to_sleep
15473.0,15,8,2046.0,5,4,4,544,54,champions
15474.0,597,1,150.35,1,1,1,111,11,hibernating
15475.0,78,1,454.10999999999996,3,1,2,312,31,about_to_sleep
15476.0,381,4,2209.98,2,3,4,234,23,at_risk
15477.0,651,1,368.4,1,1,2,112,11,hibernating
15478.0,41,3,1983.48,4,3,4,434,43,potential_loyalists
15479.0,734,1,147.4,1,1,1,111,11,hibernating
15480.0,117,5,6279.0,3,4,5,345,34,loyal_customers
15481.0,402,1,1993.34,2,1,4,214,21,hibernating
15482.0,17,19,14417.36,5,5,5,555,55,champions
15483.0,162,10,817.8199999999999,3,5,3,353,35,loyal_customers
15484.0,2,6,4652.1,5,4,5,545,54,champions
15485.0,31,7,5750.51,4,4,5,445,44,loyal_customers
15486.0,528,1,102.0,1,1,1,111,11,hibernating
15487.0,681,1,231.32,1,1,1,111,11,hibernating
15488.0,94,5,431.92,3,4,2,342,34,loyal_customers
15489.0,24,8,2419.61,4,4,4,444,44,loyal_customers
15490.0,431,1,210.85,1,1,1,111,11,hibernating
15491.0,96,6,3100.09,3,4,5,345,34,loyal_customers
15492.0,29,2,659.4599999999999,4,2,3,423,42,potential_loyalists
15493.0,34,9,4121.68,4,5,5,455,45,loyal_customers
15494.0,22,5,3702.6,4,4,5,445,44,loyal_customers
15495.0,380,1,246.5,2,1,1,211,21,hibernating
15496.0,632,1,146.14000000000001,1,1,1,111,11,hibernating
15497.0,19,9,8657.39,5,5,5,555,55,champions
15498.0,4,44,25949.58,5,5,5,555,55,champions
15499.0,725,1,158.65,1,1,1,111,11,hibernating
15500.0,9,4,1131.56,5,3,3,533,53,potential_loyalists
15501.0,406,2,399.95,2,2,2,222,22,hibernating
15502.0,17,14,13933.27,5,5,5,555,55,champions
15503.0,364,2,257.3,2,2,1,221,22,hibernating
15504.0,82,4,402.7,3,3,2,332,33,need_attention
15505.0,54,5,3610.96,4,4,5,445,44,loyal_customers
15506.0,24,6,2030.33,4,4,4,444,44,loyal_customers
15507.0,173,1,475.86,3,1,2,312,31,about_to_sleep
15508.0,190,6,1000.27,3,4,3,343,34,loyal_customers
15509.0,381,1,152.41,2,1,1,211,21,hibernating
15510.0,332,1,250.0,2,1,1,211,21,hibernating
15511.0,13,5,900.53,5,4,3,543,54,champions
15512.0,157,4,331.58,3,3,2,332,33,need_attention
15513.0,34,35,27750.55,4,5,5,455,45,loyal_customers
15514.0,13,18,6392.06,5,5,5,555,55,champions
15515.0,388,1,171.81,2,1,1,211,21,hibernating
15516.0,46,3,62.43,4,3,1,431,43,potential_loyalists
15517.0,234,1,267.03,2,1,1,211,21,hibernating
15518.0,65,15,4189.99,3,5,5,355,35,loyal_customers
15519.0,384,2,344.61,2,2,2,222,22,hibernating
15520.0,3,1,343.5,5,1,2,512,51,new_customers
15521.0,41,16,7098.24,4,5,5,455,45,loyal_customers
15522.0,34,2,397.99,4,2,2,422,42,potential_loyalists
15523.0,85,16,17259.19,3,5,5,355,35,loyal_customers
15524.0,26,2,591.4,4,2,2,422,42,potential_loyalists
15525.0,3,4,1165.15,5,3,3,533,53,potential_loyalists
15526.0,34,2,148.44,4,2,1,421,42,potential_loyalists
15527.0,20,23,5554.89,5,5,5,555,55,champions
15528.0,255,1,229.33,2,1,1,211,21,hibernating
15529.0,24,12,5079.32,4,5,5,455,45,loyal_customers
15530.0,23,5,1808.68,4,4,4,444,44,loyal_customers
15531.0,9,2,1972.39,5,2,4,524,52,potential_loyalists
15532.0,26,10,3738.85,4,5,5,455,45,loyal_customers
15533.0,20,3,807.57,5,3,3,533,53,potential_loyalists
15534.0,727,1,162.25,1,1,1,111,11,hibernating
15535.0,174,6,1044.3700000000001,3,4,3,343,34,loyal_customers
15536.0,410,1,259.09,2,1,1,211,21,hibernating
15537.0,164,1,110.92,3,1,1,311,31,about_to_sleep
15538.0,539,6,3358.3999999999996,1,4,5,145,14,at_risk
15539.0,8,1,538.46,5,1,2,512,51,new_customers
15540.0,12,2,460.68,5,2,2,522,52,potential_loyalists
15541.0,115,1,85.13000000000001,3,1,1,311,31,about_to_sleep
15542.0,513,3,855.71,1,3,3,133,13,at_risk
15543.0,289,2,242.26,2,2,1,221,22,hibernating
15544.0,10,20,8162.43,5,5,5,555,55,champions
15545.0,55,2,424.3,4,2,2,422,42,potential_loyalists
15546.0,608,2,1079.1000000000001,1,2,3,123,12,hibernating
15547.0,8,26,10057.05,5,5,5,555,55,champions
15548.0,597,1,158.09,1,1,1,111,11,hibernating
15549.0,78,8,2334.16,3,4,4,344,34,loyal_customers
15550.0,5,12,2211.05,5,5,4,554,55,champions
15551.0,38,7,1679.81,4,4,4,444,44,loyal_customers
15552.0,218,2,252.52,2,2,1,221,22,hibernating
15553.0,61,1,428.93,3,1,2,312,31,about_to_sleep
15554.0,279,1,217.2,2,1,1,211,21,hibernating
15555.0,13,36,12062.69,5,5,5,555,55,champions
15556.0,25,1,279.77,4,1,1,411,41,promising
15557.0,30,1,468.91,4,1,2,412,41,promising
15558.0,640,1,202.68,1,1,1,111,11,hibernating
15559.0,569,1,1109.4,1,1,3,113,11,hibernating
15560.0,399,2,153.52,2,2,1,221,22,hibernating
15561.0,13,8,1934.3899999999999,5,4,4,544,54,champions
15562.0,353,3,671.4300000000001,2,3,3,233,23,at_risk
15563.0,23,7,2859.46,4,4,4,444,44,loyal_customers
15564.0,464,2,70.74000000000001,1,2,1,121,12,hibernating
15565.0,51,2,173.16,4,2,1,421,42,potential_loyalists
15566.0,394,2,227.87,2,2,1,221,22,hibernating
15567.0,20,1,186.01,5,1,1,511,51,new_customers
15568.0,4,3,758.29,5,3,3,533,53,potential_loyalists
15569.0,105,10,3583.45,3,5,5,355,35,loyal_customers
15570.0,8,25,9254.14,5,5,5,555,55,champions
15571.0,13,14,3892.35,5,5,5,555,55,champions
15572.0,6,10,3965.2,5,5,5,555,55,champions
15573.0,33,5,1188.42,4,4,3,443,44,loyal_customers
15574.0,179,6,1450.48,3,4,4,344,34,loyal_customers
15575.0,621,1,30.1,1,1,1,111,11,hibernating
15576.0,39,1,921.37,4,1,3,413,41,promising
15577.0,152,5,396.03000000000003,3,4,2,342,34,loyal_customers
15578.0,163,1,127.1,3,1,1,311,31,about_to_sleep
15579.0,70,5,1250.63,3,4,4,344,34,loyal_customers
15580.0,378,8,1375.39,2,4,4,244,24,at_risk
15581.0,122,38,7752.74,3,5,5,355,35,loyal_customers
15582.0,26,3,682.9100000000001,4,3,3,433,43,potential_loyalists
15583.0,377,1,95.96,2,1,1,211,21,hibernating
15584.0,25,6,1268.2,4,4,4,444,44,loyal_customers
15585.0,178,1,455.3,3,1,2,312,31,about_to_sleep
15586.0,594,3,1139.1,1,3,3,133,13,at_risk
15587.0,51,7,1522.0800000000002,4,4,4,444,44,loyal_customers
15588.0,679,1,579.6,1,1,2,112,11,hibernating
15589.0,257,3,478.53000000000003,2,3,2,232,23,at_risk
15590.0,383,5,1496.6,2,4,4,244,24,at_risk
15591.0,584,3,217.9,1,3,1,131,13,at_risk
15592.0,48,1,388.58,4,1,2,412,41,promising
15593.0,72,1,199.8,3,1,1,311,31,about_to_sleep
15594.0,17,5,1771.78,5,4,4,544,54,champions
15595.0,489,1,357.6,1,1,2,112,11,hibernating
15596.0,102,9,3130.04,3,5,5,355,35,loyal_customers
15597.0,36,2,563.37,4,2,2,422,42,potential_loyalists
15598.0,54,2,548.02,4,2,2,422,42,potential_loyalists
15599.0,28,3,1250.06,4,3,4,434,43,potential_loyalists
15600.0,429,4,1199.31,1,3,3,133,13,at_risk
15601.0,12,30,14960.12,5,5,5,555,55,champions
15602.0,9,16,3230.51,5,5,5,555,55,champions
15603.0,80,2,88.48,3,2,1,321,32,about_to_sleep
15604.0,53,1,216.39,4,1,1,411,41,promising
15605.0,37,9,1936.8,4,5,4,454,45,loyal_customers
15606.0,62,17,5230.99,3,5,5,355,35,loyal_customers
15607.0,338,9,1708.97,2,5,4,254,25,cant_loose
15608.0,29,5,1785.98,4,4,4,444,44,loyal_customers
15609.0,185,1,298.48,3,1,2,312,31,about_to_sleep
15610.0,53,1,112.46000000000001,4,1,1,411,41,promising
15611.0,11,26,2997.28,5,5,5,555,55,champions
15612.0,37,2,195.15,4,2,1,421,42,potential_loyalists
15613.0,611,1,433.71999999999997,1,1,2,112,11,hibernating
15614.0,439,4,3147.36,1,3,5,135,13,at_risk
15615.0,11,47,21373.97,5,5,5,555,55,champions
15616.0,439,1,317.11,1,1,2,112,11,hibernating
15617.0,397,3,828.5500000000001,2,3,3,233,23,at_risk
15618.0,34,4,776.851,4,3,3,433,43,potential_loyalists
15619.0,12,1,336.40000000000003,5,1,2,512,51,new_customers
15620.0,58,4,1942.36,4,3,4,434,43,potential_loyalists
15621.0,5,4,1293.03,5,3,4,534,53,potential_loyalists
15622.0,44,17,7852.61,4,5,5,455,45,loyal_customers
15623.0,142,8,2437.05,3,4,4,344,34,loyal_customers
15624.0,118,4,588.13,3,3,2,332,33,need_attention
15625.0,105,9,3236.4,3,5,5,355,35,loyal_customers
15626.0,76,3,1067.52,3,3,3,333,33,need_attention
15627.0,458,2,566.9,1,2,2,122,12,hibernating
15628.0,6,17,5652.26,5,5,5,555,55,champions
15629.0,451,4,2240.9,1,3,4,134,13,at_risk
15630.0,46,3,1481.4,4,3,4,434,43,potential_loyalists
15631.0,643,1,596.67,1,1,2,112,11,hibernating
15632.0,17,8,3285.31,5,4,5,545,54,champions
15633.0,510,13,4335.96,1,5,5,155,15,cant_loose
15634.0,18,2,554.65,5,2,2,522,52,potential_loyalists
15635.0,397,1,100.35,2,1,1,211,21,hibernating
15636.0,91,4,1444.58,3,3,4,334,33,need_attention
15637.0,54,5,797.59,4,4,3,443,44,loyal_customers
15638.0,380,6,2265.2,2,4,4,244,24,at_risk
15639.0,135,3,1065.08,3,3,3,333,33,need_attention
15640.0,5,29,23828.03,5,5,5,555,55,champions
15641.0,106,12,5345.55,3,5,5,355,35,loyal_customers
15642.0,731,1,105.78000000000002,1,1,1,111,11,hibernating
15643.0,193,3,664.0,2,3,3,233,23,at_risk
15644.0,167,4,803.54,3,3,3,333,33,need_attention
15645.0,20,3,1055.17,5,3,3,533,53,potential_loyalists
15646.0,159,5,974.61,3,4,3,343,34,loyal_customers
15647.0,416,1,169.0,1,1,1,111,11,hibernating
15648.0,205,2,639.5,2,2,3,223,22,hibernating
15649.0,337,4,2170.35,2,3,4,234,23,at_risk
15650.0,523,2,553.88,1,2,2,122,12,hibernating
15651.0,38,5,1259.06,4,4,4,444,44,loyal_customers
15652.0,92,5,1405.94,3,4,4,344,34,loyal_customers
15653.0,94,2,877.4399999999999,3,2,3,323,32,about_to_sleep
15654.0,10,2,922.53,5,2,3,523,52,potential_loyalists
15655.0,244,1,560.67,2,1,2,212,21,hibernating
15656.0,46,4,748.5,4,3,3,433,43,potential_loyalists
15657.0,24,1,30.0,4,1,1,411,41,promising
15658.0,191,8,2423.4700000000003,2,4,4,244,24,at_risk
15659.0,45,3,532.49,4,3,2,432,43,potential_loyalists
15660.0,26,15,2812.99,4,5,4,454,45,loyal_customers
15661.0,318,8,1215.95,2,4,3,243,24,at_risk
15662.0,662,2,283.73,1,2,1,121,12,hibernating
15663.0,107,1,138.14,3,1,1,311,31,about_to_sleep
15664.0,52,4,1254.03,4,3,4,434,43,potential_loyalists
15665.0,169,5,3987.07,3,4,5,345,34,loyal_customers
15666.0,473,2,632.9399999999999,1,2,3,123,12,hibernating
15667.0,41,1,301.32,4,1,2,412,41,promising
15668.0,219,1,76.32000000000001,2,1,1,211,21,hibernating
15669.0,41,4,684.34,4,3,3,433,43,potential_loyalists
15670.0,298,2,325.2,2,2,2,222,22,hibernating
15671.0,20,7,2657.13,5,4,4,544,54,champions
15672.0,726,1,45.300000000000004,1,1,1,111,11,hibernating
15673.0,89,9,6204.32,3,5,5,355,35,loyal_customers
15674.0,74,13,6948.2300000000005,3,5,5,355,35,loyal_customers
15675.0,82,4,542.04,3,3,2,332,33,need_attention
15676.0,20,3,3435.76,5,3,5,535,53,potential_loyalists
15677.0,50,3,1305.63,4,3,4,434,43,potential_loyalists
15678.0,54,3,1825.94,4,3,4,434,43,potential_loyalists
15679.0,25,4,781.28,4,3,3,433,43,potential_loyalists
15680.0,10,10,4507.58,5,5,5,555,55,champions
15681.0,26,14,2989.7,4,5,5,455,45,loyal_customers
15682.0,600,2,318.24,1,2,2,122,12,hibernating
15683.0,118,2,524.54,3,2,2,322,32,about_to_sleep
15684.0,548,3,173.95,1,3,1,131,13,at_risk
15685.0,451,1,55.980000000000004,1,1,1,111,11,hibernating
15686.0,421,1,90.0,1,1,1,111,11,hibernating
15687.0,10,9,2993.1,5,5,5,555,55,champions
15688.0,420,1,190.57,1,1,1,111,11,hibernating
15689.0,121,3,521.03,3,3,2,332,33,need_attention
15690.0,5,2,239.76,5,2,1,521,52,potential_loyalists
15691.0,253,4,571.3,2,3,2,232,23,at_risk
15692.0,29,1,191.04,4,1,1,411,41,promising
15693.0,660,1,37.5,1,1,1,111,11,hibernating
15694.0,2,24,10810.81,5,5,5,555,55,champions
15695.0,268,4,1131.04,2,3,3,233,23,at_risk
15696.0,34,13,3881.2200000000003,4,5,5,455,45,loyal_customers
15697.0,691,1,246.75,1,1,1,111,11,hibernating
15698.0,625,1,46.2,1,1,1,111,11,hibernating
15699.0,19,1,309.65,5,1,2,512,51,new_customers
15700.0,173,2,696.68,3,2,3,323,32,about_to_sleep
15701.0,3,4,1529.0,5,3,4,534,53,potential_loyalists
15702.0,477,2,140.39000000000001,1,2,1,121,12,hibernating
15703.0,266,1,211.5,2,1,1,211,21,hibernating
15704.0,141,6,3734.6600000000003,3,4,5,345,34,loyal_customers
15705.0,202,1,143.1,2,1,1,211,21,hibernating
15706.0,65,4,1060.56,3,3,3,333,33,need_attention
15707.0,36,4,916.98,4,3,3,433,43,potential_loyalists
15708.0,42,9,4204.4400000000005,4,5,5,455,45,loyal_customers
15709.0,285,2,327.85,2,2,2,222,22,hibernating
15710.0,418,1,898.87,1,1,3,113,11,hibernating
15711.0,558,2,420.25,1,2,2,122,12,hibernating
15712.0,10,12,3472.4100000000003,5,5,5,555,55,champions
15713.0,144,4,1010.79,3,3,3,333,33,need_attention
15714.0,13,5,783.96,5,4,3,543,54,champions
15715.0,557,5,658.02,1,4,3,143,14,at_risk
15716.0,147,11,3014.66,3,5,5,355,35,loyal_customers
15717.0,235,5,607.0,2,4,2,242,24,at_risk
15718.0,541,1,293.79,1,1,2,112,11,hibernating
15719.0,34,31,10195.97,4,5,5,455,45,loyal_customers
15720.0,25,2,739.22,4,2,3,423,42,potential_loyalists
15721.0,13,1,471.40000000000003,5,1,2,512,51,new_customers
15722.0,37,11,5234.0,4,5,5,455,45,loyal_customers
15723.0,366,4,930.7,2,3,3,233,23,at_risk
15724.0,202,3,310.85,2,3,2,232,23,at_risk
15725.0,16,1,415.25,5,1,2,512,51,new_customers
15726.0,391,1,321.91,2,1,2,212,21,hibernating
15727.0,18,15,9371.71,5,5,5,555,55,champions
15728.0,381,2,544.6,2,2,2,222,22,hibernating
15729.0,214,3,192.55,2,3,1,231,23,at_risk
15730.0,67,5,1726.58,3,4,4,344,34,loyal_customers
15731.0,555,1,125.3,1,1,1,111,11,hibernating
15732.0,213,10,1682.07,2,5,4,254,25,cant_loose
15733.0,284,1,162.3,2,1,1,211,21,hibernating
15734.0,116,4,2263.3,3,3,4,334,33,need_attention
15735.0,422,1,327.68,1,1,2,112,11,hibernating
15736.0,436,2,1767.12,1,2,4,124,12,hibernating
15737.0,16,8,1188.1200000000001,5,4,3,543,54,champions
15738.0,20,41,13372.970000000001,5,5,5,555,55,champions
15739.0,67,1,449.12,3,1,2,312,31,about_to_sleep
15740.0,50,1,154.88,4,1,1,411,41,promising
15741.0,459,2,208.62,1,2,1,121,12,hibernating
15742.0,620,1,156.87,1,1,1,111,11,hibernating
15743.0,17,4,775.96,5,3,3,533,53,potential_loyalists
15744.0,79,1,34.8,3,1,1,311,31,about_to_sleep
15745.0,20,4,1094.59,5,3,3,533,53,potential_loyalists
15746.0,135,1,196.88,3,1,1,311,31,about_to_sleep
15747.0,14,9,2499.81,5,5,4,554,55,champions
15748.0,41,3,609.8100000000001,4,3,2,432,43,potential_loyalists
15749.0,236,3,44534.3,2,3,5,235,23,at_risk
15750.0,4,18,6793.511,5,5,5,555,55,champions
15751.0,462,11,1380.44,1,5,4,154,15,cant_loose
15752.0,41,9,4184.56,4,5,5,455,45,loyal_customers
